Id,Date,ValueNew,ValuePredicted
1,20-08-2019,196.88,196.2673994
1,21-08-2019,196.02,197.4920647
1,22-08-2019,189.9,196.6399679
1,23-08-2019,191.7475,195.9574185
1,24-08-2019,193.595,194.6912272
1,25-08-2019,195.4425,194.1194606
1,26-08-2019,197.29,194.5426142
1,27-08-2019,195.45,195.101195
1,28-08-2019,197.67,192.1732603
1,29-08-2019,190.76,193.9488103
1,30-08-2019,192.662,191.5883658
1,31-08-2019,194.564,189.9927362
1,01-09-2019,196.466,190.9024421
1,02-09-2019,198.368,192.8174665
1,03-09-2019,200.27,193.1305084
1,04-09-2019,196.29,191.3065679
1,05-09-2019,195.1,193.6707592
1,06-09-2019,195.46,196.0279021
1,07-09-2019,197.33,194.8603822
1,08-09-2019,195.51,195.5453165
1,09-09-2019,190.9,196.1968614
1,10-09-2019,192.68,192.6451813
1,11-09-2019,194.46,194.4663861
1,12-09-2019,196.24,195.6306858
1,13-09-2019,192.97,196.7904538
1,14-09-2019,193.33,197.9485806
1,15-09-2019,192.95,199.2986918
1,16-09-2019,190.37,195.365331
1,17-09-2019,192.61,192.9579365
1,18-09-2019,194.85,191.5709194
1,19-09-2019,197.09,193.0664875
1,20-09-2019,192.48,192.9117437
1,21-09-2019,191.88,192.3244208
1,22-09-2019,193.48,192.7378225
1,23-09-2019,188.12,193.7994011
1,24-09-2019,189.8866667,193.3938962
1,25-09-2019,191.6533333,190.9829381
1,26-09-2019,193.42,190.1888099
1,27-09-2019,192.79,187.9290505
1,28-09-2019,192.25,190.3489852
1,29-09-2019,192.56,189.2254303
1,30-09-2019,189.01,190.5281554
1,01-10-2019,190.4933333,192.8421603
1,02-10-2019,191.9766667,191.5186952
1,03-10-2019,193.46,191.2306881
1,04-10-2019,191.95,186.8259816
1,05-10-2019,191.59,188.0670278
1,06-10-2019,192.07,187.6625288
1,07-10-2019,189.4,188.5459331
1,08-10-2019,190.2966667,190.0822409
1,09-10-2019,191.1933333,187.2214521
1,10-10-2019,192.09,189.6370475
1,11-10-2019,189.62,188.9484367
1,12-10-2019,190.53,189.7936508
1,13-10-2019,190.61,188.6791611
1,14-10-2019,187.63,187.6133387
1,15-10-2019,188.94,188.5811836
1,16-10-2019,190.25,188.8064459
1,17-10-2019,191.56,188.2466084
1,18-10-2019,189.33,188.2002499
1,19-10-2019,187.52,187.9058842
1,20-10-2019,189.15,188.6170523
1,21-10-2019,189.01,187.6578844
1,22-10-2019,186.99,187.3337778
1,23-10-2019,187.89,183.7947256
1,24-10-2019,183.87,185.2771366
1,25-10-2019,185.6775,185.1951866
1,26-10-2019,187.485,187.1519542
1,27-10-2019,189.2925,186.3604522
1,28-10-2019,191.1,187.1423745
1,29-10-2019,187.83,187.3364016
1,30-10-2019,188.75,183.9905506
1,31-10-2019,182.66,183.2706328
1,01-11-2019,183.7625,181.1149248
1,02-11-2019,184.865,183.3585363
1,03-11-2019,185.9675,185.5939969
1,04-11-2019,187.07,187.8369298
1,05-11-2019,184.57,190.0849927
1,06-11-2019,185.82,189.1202677
1,07-11-2019,184.33,184.9257438
1,08-11-2019,184.83,185.5079229
1,09-11-2019,184.45,182.8576817
1,10-11-2019,180.62,183.4692281
1,11-11-2019,176.24,184.3497606
1,12-11-2019,178.9766667,183.6730464
1,13-11-2019,181.7133333,185.1562179
1,14-11-2019,184.45,185.5271946
1,15-11-2019,180.63,185.9435449
1,16-11-2019,182.1,182.5460405
1,17-11-2019,181.95,183.1594441
1,18-11-2019,178.9,183.4442761
1,19-11-2019,179.24,183.136701
1,20-11-2019,179.58,183.9800475
1,21-11-2019,179.92,181.8200788
1,22-11-2019,178.05,181.9686169
1,23-11-2019,180.63,178.7902508
1,24-11-2019,179.7,180.3663469
1,25-11-2019,180.73,182.5661964
1,26-11-2019,181.52,179.7197992
1,27-11-2019,181.53,180.5154887
1,28-11-2019,181.69,179.8752912
1,29-11-2019,180.68,181.5849292
1,30-11-2019,181.57,179.9910968
1,01-12-2019,181.22,180.7347438
1,02-12-2019,180.69,180.6181716
1,03-12-2019,180.09,180.8248869
1,04-12-2019,179.78,176.9251091
1,05-12-2019,177.58,178.780931
1,06-12-2019,179.2575,180.6349926
1,07-12-2019,180.935,179.682561
1,08-12-2019,182.6125,180.702828
1,09-12-2019,184.29,180.0343381
1,10-12-2019,181.77,179.1899133
1,11-12-2019,181.85,179.6725299
1,12-12-2019,180.93,178.9706186
1,13-12-2019,181.5475,178.7795977
1,14-12-2019,182.165,177.034659
1,15-12-2019,182.7825,178.574299
1,16-12-2019,183.4,180.1148363
1,17-12-2019,182.16,181.6572981
1,18-12-2019,181.95,181.0560368
1,19-12-2019,178.67,179.2955598
1,20-12-2019,178.7925,180.5930279
1,21-12-2019,178.915,180.2248214
1,22-12-2019,179.0375,180.2227361
1,23-12-2019,179.16,180.2239523
1,24-12-2019,177.01,180.2276204
1,25-12-2019,176.8,179.0562782
1,26-12-2019,173.21,178.8429543
1,27-12-2019,175.35,175.5976486
1,28-12-2019,177.49,176.7866112
1,29-12-2019,179.63,176.9069319
1,30-12-2019,181.77,177.327321
1,31-12-2019,176.95,178.0429567
1,01-01-2020,176.81,175.5229178
1,02-01-2020,173.68,177.0313583
1,03-01-2020,175.08,174.6493604
1,04-01-2020,176.48,175.3462098
1,05-01-2020,177.88,175.7484189
1,06-01-2020,179.28,176.1452854
1,07-01-2020,178.52,176.5438231
1,08-01-2020,175.33,176.950854
1,09-01-2020,174.88,176.5494614
1,10-01-2020,175.0675,177.6377126
1,11-01-2020,175.255,173.8963219
1,12-01-2020,175.4425,175.0114883
1,13-01-2020,175.63,175.0521615
1,14-01-2020,174.89,175.1271361
1,15-01-2020,174.31,177.1593847
1,16-01-2020,172.38,176.7767291
1,17-01-2020,174.145,179.9842744
1,18-01-2020,175.91,174.1330207
1,19-01-2020,177.675,174.3439144
1,20-01-2020,179.44,174.6064465
1,21-01-2020,178.23,176.014658
1,22-01-2020,176.23,176.8443161
1,23-01-2020,,175.1806878
1,24-01-2020,,174.5886213
1,25-01-2020,,172.6059108
1,26-01-2020,,175.7782723
1,27-01-2020,,179.168466
1,28-01-2020,,175.5798686
1,29-01-2020,,175.8501216
1,30-01-2020,,177.1569317
1,31-01-2020,,178.4720477
1,01-02-2020,,177.201424
1,02-02-2020,,177.9178711
1,03-02-2020,,177.2898866
1,04-02-2020,,175.252594
1,05-02-2020,,173.3651301
1,06-02-2020,,174.8618991
1,07-02-2020,,176.3572297
1,08-02-2020,,175.6906699
1,09-02-2020,,175.4814423
1,10-02-2020,,175.6559989
1,11-02-2020,,176.8268603
1,12-02-2020,,175.5738531
1,13-02-2020,,180.8593872
1,14-02-2020,,181.6258911
1,15-02-2020,,182.0946689
1,16-02-2020,,181.3789232
1,17-02-2020,,180.1614247
1,18-02-2020,,178.9733905
1,19-02-2020,,176.9935603
1,20-02-2020,,176.8603085
1,21-02-2020,,177.4478108
1,22-02-2020,,176.9760346
1,23-02-2020,,178.2160529
1,24-02-2020,,180.1863634
1,25-02-2020,,177.4904594
1,26-02-2020,,176.6830226
1,27-02-2020,,178.5734305
1,28-02-2020,,181.2009526
1,29-02-2020,,
1,01-03-2020,,181.5282597
1,02-03-2020,,178.5183626
1,03-03-2020,,178.2537073
1,04-03-2020,,177.0045333
1,05-03-2020,,175.7514298
1,06-03-2020,,178.7051867
1,07-03-2020,,180.3781214
1,08-03-2020,,180.8377338
1,09-03-2020,,178.8169855
1,10-03-2020,,181.3440282
1,11-03-2020,,183.8098107
1,12-03-2020,,184.0463741
1,13-03-2020,,185.2911885
1,14-03-2020,,183.0262311
1,15-03-2020,,181.8202517
1,16-03-2020,,180.9649171
1,17-03-2020,,179.4374144
1,18-03-2020,,177.0099583
1,19-03-2020,,174.0698995
1,20-03-2020,,183.9461421
1,21-03-2020,,179.0808024
1,22-03-2020,,179.78336
1,23-03-2020,,177.5499541
1,24-03-2020,,179.2066579
1,25-03-2020,,180.960252
1,26-03-2020,,178.4667229
1,27-03-2020,,179.3905499
1,28-03-2020,,180.0335732
1,29-03-2020,,181.2648066
1,30-03-2020,,181.4864316
1,31-03-2020,,182.8312449
1,01-04-2020,,184.1733904
1,02-04-2020,,185.5156352
1,03-04-2020,,185.3291129
1,04-04-2020,,182.8518851
1,05-04-2020,,180.9726985
1,06-04-2020,,180.1698371
1,07-04-2020,,182.443808
1,08-04-2020,,184.7143815
1,09-04-2020,,186.9833387
1,10-04-2020,,187.3689431
1,11-04-2020,,186.4690121
1,12-04-2020,,186.9107889
1,13-04-2020,,185.7000782
1,14-04-2020,,186.3252785
1,15-04-2020,,186.9477768
1,16-04-2020,,187.5731483
1,17-04-2020,,187.7532322
1,18-04-2020,,184.7282099
1,19-04-2020,,183.8004341
1,20-04-2020,,182.8355968
1,21-04-2020,,184.5239512
1,22-04-2020,,187.888422
1,23-04-2020,,186.6907627
1,24-04-2020,,188.3222632
1,25-04-2020,,188.4400355
1,26-04-2020,,188.3208533
1,27-04-2020,,184.0874509
1,28-04-2020,,181.7189834
1,29-04-2020,,184.6831403
1,30-04-2020,,185.1749582
1,01-05-2020,,188.8195478
1,02-05-2020,,190.2746963
1,03-05-2020,,191.7776688
1,04-05-2020,,185.733077
1,05-05-2020,,186.4767543
1,06-05-2020,,188.0712007
1,07-05-2020,,188.9014162
1,08-05-2020,,192.034556
1,09-05-2020,,191.8118944
1,10-05-2020,,191.9084109
1,11-05-2020,,187.7262516
1,12-05-2020,,189.5246608
1,13-05-2020,,191.7728988
1,14-05-2020,,188.3802258
1,15-05-2020,,189.699332
1,16-05-2020,,189.213598
1,17-05-2020,,189.6131608
1,18-05-2020,,189.3178743
1,19-05-2020,,191.040218
1,20-05-2020,,193.1910958
1,21-05-2020,,192.9121381
1,22-05-2020,,192.726609
1,23-05-2020,,190.5498332
1,24-05-2020,,187.8881397
1,25-05-2020,,188.8831139
1,26-05-2020,,190.5303793
1,27-05-2020,,192.1744734
1,28-05-2020,,193.8292183
1,29-05-2020,,194.440882
1,30-05-2020,,194.2005264
1,31-05-2020,,187.8883397
1,01-06-2020,,189.3337283
1,02-06-2020,,191.6184595
1,03-06-2020,,188.9755604
1,04-06-2020,,193.5540861
1,05-06-2020,,189.6751597
1,06-06-2020,,192.7448536
1,07-06-2020,,196.8206679
1,08-06-2020,,189.3477943
1,09-06-2020,,190.1370719
1,10-06-2020,,191.7243808
1,11-06-2020,,189.1002005
1,12-06-2020,,191.4809242
1,13-06-2020,,191.6645653
1,14-06-2020,,189.5912984
1,15-06-2020,,188.8718495
1,16-06-2020,,189.502722
1,17-06-2020,,189.7614159
1,18-06-2020,,187.9129313
1,19-06-2020,,189.9681624
1,20-06-2020,,190.5290442
1,21-06-2020,,192.0569945
1,22-06-2020,,186.9824825
1,23-06-2020,,187.6765198
1,24-06-2020,,188.6791066
1,25-06-2020,,187.3852428
1,26-06-2020,,190.0065049
1,27-06-2020,,192.6269294
1,28-06-2020,,195.2548178
1,29-06-2020,,195.0946825
1,30-06-2020,,194.8269136
1,01-07-2020,,195.2873467
1,02-07-2020,,193.3518039
1,03-07-2020,,191.130809
1,04-07-2020,,194.780773
1,05-07-2020,,198.4393534
1,06-07-2020,,200.4373604
1,07-07-2020,,198.0889619
1,08-07-2020,,198.0791578
1,09-07-2020,,193.8879481
1,10-07-2020,,194.5986662
1,11-07-2020,,197.7941305
1,12-07-2020,,200.9901036
1,13-07-2020,,196.1837982
1,14-07-2020,,194.1252006
1,15-07-2020,,194.1005755
1,16-07-2020,,195.1698409
1,17-07-2020,,193.5876405
1,18-07-2020,,193.835705
1,19-07-2020,,193.7205228
1,20-07-2020,,195.9975736
1,21-07-2020,,195.3553937
1,22-07-2020,,196.1921522
1,23-07-2020,,197.3096984
1,24-07-2020,,195.7896076
1,25-07-2020,,195.7430785
1,26-07-2020,,194.6750288
1,27-07-2020,,196.0738455
1,28-07-2020,,195.747943
1,29-07-2020,,195.7467187
1,30-07-2020,,194.5847957
1,31-07-2020,,191.8622026
1,01-08-2020,,192.7696963
1,02-08-2020,,193.9356101
1,03-08-2020,,196.5145489
1,04-08-2020,,194.2858622
1,05-08-2020,,193.9266961
1,06-08-2020,,195.0782423
1,07-08-2020,,194.0601652
1,08-08-2020,,195.8392387
1,09-08-2020,,195.960463
1,10-08-2020,,196.3735195
1,11-08-2020,,195.4829595
1,12-08-2020,,195.5094406
1,13-08-2020,,194.2608121
1,14-08-2020,,191.4053429
1,15-08-2020,,192.4131968
1,16-08-2020,,193.7670279
1,17-08-2020,,194.5817813
1,18-08-2020,,193.7135392
1,19-08-2020,,193.0572938
1,20-08-2020,,196.2702596
1,21-08-2020,,197.4948018
1,22-08-2020,,196.6425872
1,23-08-2020,,195.9599251
1,24-08-2020,,194.693626
1,25-08-2020,,194.1217562
1,26-08-2020,,194.5448109
1,27-08-2020,,195.1032972
1,28-08-2020,,192.1752721
1,29-08-2020,,193.9507356
1,30-08-2020,,191.5902082
1,31-08-2020,,189.9944994
1,01-09-2020,,190.9041294
1,02-09-2020,,192.8190812
1,03-09-2020,,193.1320537
1,04-09-2020,,191.3080466
1,05-09-2020,,193.6721743
1,06-09-2020,,196.0292563
1,07-09-2020,,194.8616782
1,08-09-2020,,195.5465567
1,09-09-2020,,196.1980482
1,10-09-2020,,192.6463171
1,11-09-2020,,194.467473
1,12-09-2020,,195.6317259
1,13-09-2020,,196.7914491
1,14-09-2020,,197.9495331
1,15-09-2020,,199.2996034
1,16-09-2020,,195.3662033
1,17-09-2020,,192.9587713
1,18-09-2020,,191.5717183
1,19-09-2020,,193.0672521
1,20-09-2020,,192.9124753
1,21-09-2020,,192.3251209
1,22-09-2020,,192.7384926
1,23-09-2020,,193.8000423
1,24-09-2020,,193.3945098
1,25-09-2020,,190.9835253
1,26-09-2020,,190.1893718
1,27-09-2020,,187.9295882
1,28-09-2020,,190.3494998
1,29-09-2020,,189.2259228
1,30-09-2020,,190.5286266
1,01-10-2020,,192.8426113
1,02-10-2020,,191.5191268
1,03-10-2020,,191.2311012
1,04-10-2020,,186.8263769
1,05-10-2020,,188.0674061
1,06-10-2020,,187.6628907
1,07-10-2020,,188.5462795
1,08-10-2020,,190.0825724
1,09-10-2020,,187.2217694
1,10-10-2020,,189.6373511
1,11-10-2020,,188.9487273
1,12-10-2020,,189.7939288
1,13-10-2020,,188.6794272
1,14-10-2020,,187.6135933
1,15-10-2020,,188.5814273
1,16-10-2020,,188.8066791
1,17-10-2020,,188.2468316
1,18-10-2020,,188.2004635
1,19-10-2020,,187.9060885
1,20-10-2020,,188.6172478
1,21-10-2020,,187.6580715
1,22-10-2020,,187.3339569
1,23-10-2020,,183.794897
1,24-10-2020,,185.2773006
1,25-10-2020,,185.1953435
1,26-10-2020,,187.1521044
1,27-10-2020,,186.3605959
1,28-10-2020,,187.1425121
1,29-10-2020,,187.3365333
1,30-10-2020,,183.9906766
1,31-10-2020,,183.2707534
1,01-11-2020,,181.1150402
1,02-11-2020,,183.3586467
1,03-11-2020,,185.5941025
1,04-11-2020,,187.8370309
1,05-11-2020,,190.0850894
1,06-11-2020,,189.1203603
1,07-11-2020,,184.9258324
1,08-11-2020,,185.5080077
1,09-11-2020,,182.8577629
1,10-11-2020,,183.4693058
1,11-11-2020,,184.3498349
1,12-11-2020,,183.6731175
1,13-11-2020,,185.156286
1,14-11-2020,,185.5272597
1,15-11-2020,,185.9436072
1,16-11-2020,,182.5461002
1,17-11-2020,,183.1595012
1,18-11-2020,,183.4443308
1,19-11-2020,,183.1367533
1,20-11-2020,,183.9800975
1,21-11-2020,,181.8201267
1,22-11-2020,,181.9686627
1,23-11-2020,,178.7902946
1,24-11-2020,,180.3663889
1,25-11-2020,,182.5662366
1,26-11-2020,,179.7198377
1,27-11-2020,,180.5155255
1,28-11-2020,,179.8753264
1,29-11-2020,,181.5849629
1,30-11-2020,,179.991129
1,01-12-2020,,180.7347746
1,02-12-2020,,180.6182011
1,03-12-2020,,180.8249152
1,04-12-2020,,176.9251361
1,05-12-2020,,178.7809569
1,06-12-2020,,180.6350174
1,07-12-2020,,179.6825847
1,08-12-2020,,180.7028507
1,09-12-2020,,180.0343598
1,10-12-2020,,179.189934
1,11-12-2020,,179.6725497
1,12-12-2020,,178.9706377
1,13-12-2020,,178.7796159
1,14-12-2020,,177.0346764
1,15-12-2020,,178.5743157
1,16-12-2020,,180.1148522
1,17-12-2020,,181.6573134
1,18-12-2020,,181.0560515
1,19-12-2020,,179.2955738
1,20-12-2020,,180.5930413
1,21-12-2020,,180.2248342
1,22-12-2020,,180.2227484
1,23-12-2020,,180.223964
1,24-12-2020,,180.2276316
1,25-12-2020,,179.0562889
1,26-12-2020,,178.8429646
1,27-12-2020,,175.5976585
1,28-12-2020,,176.7866206
1,29-12-2020,,176.9069409
1,30-12-2020,,177.3273297
1,31-12-2020,,178.042965
1,01-01-2021,,175.5229257
1,02-01-2021,,177.0313658
1,03-01-2021,,174.6493676
1,04-01-2021,,175.3462167
1,05-01-2021,,175.7484255
1,06-01-2021,,176.1452917
1,07-01-2021,,176.5438292
1,08-01-2021,,176.9508598
1,09-01-2021,,176.549467
1,10-01-2021,,177.6377179
1,11-01-2021,,173.896327
1,12-01-2021,,175.0114932
1,13-01-2021,,175.0521662
1,14-01-2021,,175.1271406
1,15-01-2021,,177.1593889
1,16-01-2021,,176.7767332
1,17-01-2021,,179.9842783
1,18-01-2021,,174.1330244
1,19-01-2021,,174.343918
1,20-01-2021,,174.6064499
1,21-01-2021,,176.0146613
1,22-01-2021,,176.8443192
1,23-01-2021,,175.1806908
1,24-01-2021,,174.5886241
1,25-01-2021,,172.6059136
1,26-01-2021,,175.7782749
1,27-01-2021,,179.1684685
1,28-01-2021,,175.579871
1,29-01-2021,,175.8501239
1,30-01-2021,,177.1569339
1,31-01-2021,,178.4720498
1,01-02-2021,,177.201426
1,02-02-2021,,177.917873
1,03-02-2021,,177.2898885
1,04-02-2021,,175.2525958
1,05-02-2021,,173.3651318
1,06-02-2021,,174.8619007
1,07-02-2021,,176.3572312
1,08-02-2021,,175.6906714
1,09-02-2021,,175.4814437
1,10-02-2021,,175.6560003
1,11-02-2021,,176.8268616
1,12-02-2021,,175.5738543
1,13-02-2021,,180.8593884
1,14-02-2021,,181.6258922
1,15-02-2021,,182.09467
1,16-02-2021,,181.3789242
1,17-02-2021,,180.1614257
1,18-02-2021,,178.9733915
1,19-02-2021,,176.9935612
1,20-02-2021,,176.8603093
1,21-02-2021,,177.4478116
1,22-02-2021,,176.9760354
1,23-02-2021,,178.2160537
1,24-02-2021,,180.1863642
1,25-02-2021,,177.4904601
1,26-02-2021,,176.6830232
1,27-02-2021,,178.5734312
1,28-02-2021,,181.2009533
1,01-03-2021,,181.5282602
1,02-03-2021,,178.5183632
1,03-03-2021,,178.2537078
1,04-03-2021,,177.0045338
1,05-03-2021,,175.7514303
1,06-03-2021,,178.7051871
1,07-03-2021,,180.3781218
1,08-03-2021,,180.8377342
1,09-03-2021,,178.8169859
1,10-03-2021,,181.3440286
1,11-03-2021,,183.8098111
1,12-03-2021,,184.0463744
1,13-03-2021,,185.2911889
1,14-03-2021,,183.0262314
1,15-03-2021,,181.820252
1,16-03-2021,,180.9649174
1,17-03-2021,,179.4374147
1,18-03-2021,,177.0099586
1,19-03-2021,,174.0698998
1,20-03-2021,,183.9461423
1,21-03-2021,,179.0808026
1,22-03-2021,,179.7833602
1,23-03-2021,,177.5499544
1,24-03-2021,,179.2066581
1,25-03-2021,,180.9602522
1,26-03-2021,,178.466723
1,27-03-2021,,179.39055
1,28-03-2021,,180.0335734
1,29-03-2021,,181.2648068
1,30-03-2021,,181.4864318
1,31-03-2021,,182.8312451
1,01-04-2021,,184.1733906
1,02-04-2021,,185.5156354
1,03-04-2021,,185.3291131
1,04-04-2021,,182.8518853
1,05-04-2021,,180.9726986
1,06-04-2021,,180.1698372
1,07-04-2021,,182.4438081
1,08-04-2021,,184.7143817
1,09-04-2021,,186.9833388
1,10-04-2021,,187.3689432
1,11-04-2021,,186.4690122
1,12-04-2021,,186.910789
1,13-04-2021,,185.7000783
1,14-04-2021,,186.3252786
1,15-04-2021,,186.9477769
1,16-04-2021,,187.5731484
1,17-04-2021,,187.7532322
1,18-04-2021,,184.7282099
1,19-04-2021,,183.8004342
1,20-04-2021,,182.8355968
1,21-04-2021,,184.5239512
1,22-04-2021,,187.8884221
1,23-04-2021,,186.6907628
1,24-04-2021,,188.3222633
1,25-04-2021,,188.4400355
1,26-04-2021,,188.3208534
1,27-04-2021,,184.0874509
1,28-04-2021,,181.7189834
1,29-04-2021,,184.6831404
1,30-04-2021,,185.1749582
1,01-05-2021,,188.8195478
1,02-05-2021,,190.2746964
1,03-05-2021,,191.7776688
1,04-05-2021,,185.7330771
1,05-05-2021,,186.4767544
1,06-05-2021,,188.0712007
1,07-05-2021,,188.9014162
1,08-05-2021,,192.034556
1,09-05-2021,,191.8118944
