Date,TD1New,seasonal,trend,resid,resses,datemonth,TD1Predicted
2018-08-30,189.71794871794876,7.90539492678676,180.1283757338552,1.6841780573068048,9.589572984093564,08/30,
2018-08-31,189.74358974358972,7.576949364385318,180.11330724070453,2.053333138499876,9.630282502885194,08/31,
2018-09-01,189.7692307692308,7.228477709355118,180.09647749510765,2.444275564768035,9.672753274123153,09/01,
2018-09-02,189.7948717948718,6.880984527906088,180.07788649706458,2.8360007699011245,9.716985297807213,09/02,
2018-09-03,189.8205128205128,6.534469820038277,180.0575342465753,3.228508753899211,9.762978573937488,09/03,
2018-09-04,189.84615384615384,6.188444348961065,180.03688845401174,3.6208210431810297,9.809265392142095,09/04,
2018-09-05,189.8717948717949,6.271479543245888,180.01516634050884,3.585148988040161,9.856628531286049,09/05,
2018-09-06,189.89743589743588,6.35500397432132,179.99236790606656,3.550064017048002,9.905067991369322,09/06,
2018-09-07,189.92307692307693,6.439017642187399,179.96849315068496,3.5155661302045713,9.95458377239197,09/07,
2018-09-08,189.948717948718,6.523520546844049,179.94354207436405,3.481655327509918,10.005175874353966,09/08,
2018-09-09,189.97435897435895,6.608643151435439,179.91751467710378,3.448201145819729,10.056844297255168,09/09,
2018-09-10,190.0,6.694385455961646,179.89041095890414,3.415203585134213,10.109589041095859,09/10,
2018-09-11,189.5,6.605533785208947,179.86223091976518,3.0322352950258713,9.637769080234818,09/11,
2018-09-12,189.0,6.183968481057666,179.8361056751468,2.979925843795537,9.163894324853203,09/12,
2018-09-13,188.5,5.763022876841153,179.81203522504893,2.9249418981099167,8.68796477495107,09/13,
2018-09-14,188.0,5.342696972559428,179.7900195694716,2.867283457968962,8.20998043052839,09/14,
2018-09-15,187.5,4.9229907682124425,179.77005870841487,2.8069505233726924,7.729941291585135,09/15,
2018-09-16,187.0,4.501555927205302,179.7521526418787,2.7462914309160036,7.247847358121305,09/16,
2018-09-17,186.5,4.0783924495380335,179.736301369863,2.6853061805989524,6.763698630136986,09/17,
2018-09-18,186.0,3.6535003352106554,179.72250489236788,2.6239947724214647,6.27749510763212,09/18,
2018-09-19,185.5,3.51259386993738,179.71037181996087,2.2770343101017505,5.789628180039131,09/19,
2018-09-20,185.0,3.3699587680039866,179.69990215264187,1.9301390793541446,5.300097847358131,09/20,
2018-09-21,184.5,3.717413211228607,179.69109589041096,1.0914908983604295,4.808904109589037,09/21,
2018-09-22,184.0,3.740361240015322,179.6839530332681,0.5756857267165816,4.3160469667319035,09/22,
2018-09-23,183.5,3.7640594318809657,179.6784735812133,0.057466986905737816,3.8215264187867035,09/23,
2018-09-24,183.0,3.7885077868255475,179.67465753424656,-0.4631653210721107,3.3253424657534367,09/24,
2018-09-25,182.5,3.81370630484902,179.67250489236793,-0.9862111972169454,2.8274951076320747,09/25,
2018-09-26,182.0,3.7920359383324036,179.66915851272017,-1.461194451052577,2.3308414872798267,09/26,
2018-09-27,181.5,3.771115734894725,179.66461839530336,-1.9357341301980893,1.8353816046966358,09/27,
2018-09-28,181.0,3.750945694535938,179.65888454011744,-2.409830234653379,1.341115459882559,09/28,
2018-09-29,180.5,3.7315258172561077,179.65195694716246,-2.8834827644185683,0.8480430528375393,09/29,
2018-09-30,180.0,3.710638229604479,179.6438356164384,-3.3544738460428736,0.3561643835616053,09/30,
2018-10-01,179.5,3.688282931581004,179.63452054794521,-3.8228034795262187,-0.13452054794521473,10/01,
2018-10-02,179.0,3.664763764981988,179.62310021629418,-4.287863981276164,-0.6231002162941759,10/02,
2018-10-03,178.5,2.9734140631407744,179.60957462148525,-4.0829886846260255,-1.109574621485251,10/03,
2018-10-04,178.0,2.2809004927239815,179.5939437635184,-3.874844256242392,-1.5939437635184106,10/04,
2018-10-05,177.82142857142858,1.6943659108745184,179.57620764239365,-3.4491449818395896,-1.7547790709650712,10/05,
2018-10-06,177.64285714285714,1.1066674604495048,179.55804923267073,-3.021859550263092,-1.9151920898135872,10/06,
2018-10-07,177.46428571428572,0.5211971831971448,179.5394685343496,-2.5963800032610176,-2.0751828200638727,10/07,
2018-10-08,177.28571428571428,-0.06204492088257099,179.52046554743023,-2.1727063408333858,-2.2347512617159566,10/08,
2018-10-09,177.10714285714286,-0.6430588517896142,179.50104027191267,-1.7508385629801961,-2.3938974147698104,10/09,
2018-10-10,176.92857142857142,3.830576025396638,179.4811927077969,-6.383197304622129,-2.5526212792254914,10/10,
2018-10-11,176.75,3.203874973191446,179.4609228550829,-5.914797828274359,-2.7109228550829134,10/11,
2018-10-12,176.57142857142858,2.5794020941589078,179.44023071377075,-5.44820423650107,-2.868802142342162,10/12,
2018-10-13,176.39285714285714,1.9571573882990136,179.41998293188942,-4.984283177331297,-3.027125789032283,10/13,
2018-10-14,176.21428571428572,1.6711183507194243,179.400179509439,-4.857012145872701,-3.1858937951532766,10/14,
2018-10-15,176.03571428571428,1.3837849814201058,179.3808204464194,-4.72889114212522,-3.3451061607051145,10/15,
2018-10-16,175.85714285714286,1.095157280401115,179.36190574283066,-4.5999201660889115,-3.5047628856877964,10/16,
2018-10-17,175.67857142857142,0.41190191432904955,179.3434353986728,-4.076765884430428,-3.6648639701013788,10/17,
2018-10-18,175.5,-0.2726477834627262,179.32540941394583,-3.5527616304831082,-3.8254094139458346,10/18,
2018-10-19,175.32142857142858,-1.0413123257947021,179.30782778864975,-2.9450868914264605,-3.9863992172211624,10/19,
2018-10-20,175.14285714285714,-1.8112711998463982,179.29069052278447,-2.336562180080936,-4.147833379927334,10/20,
2018-10-21,174.96428571428572,-2.581121926818076,179.27399761635007,-1.7285899752462743,-4.30971190206435,10/21,
2018-10-22,174.78571428571428,-3.3508645067097174,179.25774906934654,-1.12117027692255,-4.472034783632267,10/22,
2018-10-23,174.60714285714286,-4.120498939521341,179.24194488177392,-0.5143030851097157,-4.634802024631057,10/23,
2018-10-24,174.42857142857142,-4.406508741736441,179.22658505363216,-0.39150488332430644,-4.798013625060747,10/24,
2018-10-25,174.25,-4.692410396871524,179.21166958492122,-0.26925918804970106,-4.961669584921225,10/25,
2018-10-26,174.07142857142858,-4.97820390492656,179.19719847564116,-0.147565999286015,-5.125769904212575,10/26,
2018-10-27,173.89285714285714,-5.2638892659015495,179.18317172579196,-0.026425317033276663,-5.290314582934826,10/27,
2018-10-28,173.71428571428572,-5.5494664797965125,179.16958933537364,0.0941628587085912,-5.455303621087921,10/28,
2018-10-29,173.53571428571428,-5.834935546611505,179.1564513043862,0.2141985279395877,-5.620737018671917,10/29,
2018-10-30,173.35714285714286,-6.1202964663464225,179.14375763282962,0.3336816906596649,-5.786614775686758,10/30,
2018-10-31,173.17857142857142,-6.553168286620392,179.13150832070392,0.600231394487893,-5.952936892132499,10/31,
2018-11-01,173.0,-6.59549239937473,179.11970336800908,0.4757890313656459,-6.119703368009084,11/01,
2018-11-02,173.10256410256412,-6.543996521337207,179.10834277474504,0.5382178491562835,-6.005778672180924,11/02,
2018-11-03,173.2051282051282,-6.492392496219675,179.09742654091195,0.6000941604359253,-5.8922983357837495,11/03,
2018-11-04,173.30769230769232,-6.440680324022116,179.08695466650974,0.6614179652046968,-5.7792623588174195,11/04,
2018-11-05,173.4102564102564,-6.388860004744511,179.07692715153834,0.7221892634625773,-5.6666707412819335,11/05,
2018-11-06,173.51282051282053,-6.336931538386869,179.06734399599782,0.7824080552095776,-5.554523483177292,11/06,
2018-11-07,173.6153846153846,-6.284894924949209,179.05820519988816,0.8420743404456585,-5.442820584503551,11/07,
2018-11-08,173.71794871794873,-6.326083497764837,179.04951076320938,0.9945214525041832,-5.331562045260654,11/08,
2018-11-09,173.82051282051282,-6.366986682452653,179.040728962818,1.1467705401474628,-5.2202161423051905,11/09,
2018-11-10,173.92307692307693,-6.40284257425068,179.031859798714,1.2940596986136041,-5.1087828756370754,11/10,
2018-11-11,174.02564102564102,-6.438413077920866,179.0229032708974,1.4411508326645004,-4.9972622452563655,11/11,
2018-11-12,174.12820512820514,-6.473698193463184,179.01385937936814,1.58804394230018,-4.885654251163004,11/12,
2018-11-13,174.23076923076923,-6.508697920877652,179.00472812412633,1.7347390275205479,-4.773958893357104,11/13,
2018-11-14,174.33333333333334,-6.543412260164261,178.9955095051719,1.881236088325708,-4.662176171838553,11/14,
2018-11-15,174.43589743589743,-6.6126031160849505,178.9862035225049,2.062297029477487,-4.550306086607463,11/15,
2018-11-16,174.53846153846155,-6.681508583877753,178.97681017612524,2.2431599462140595,-4.438348637663694,11/16,
2018-11-17,174.64102564102564,-6.273938187352263,178.967329466033,1.947634362344905,-4.326303825007358,11/17,
2018-11-18,174.74358974358975,-5.866049786912835,178.95776139222812,1.6518781382744647,-4.21417164863837,11/18,
2018-11-19,174.84615384615384,-5.457843382559527,178.94810595471068,1.3558912740026825,-4.101952108556844,11/19,
2018-11-20,174.94871794871796,-5.049318974292339,178.9383631534806,1.0596737695297005,-3.9896452047626383,11/20,
2018-11-21,175.05128205128204,-4.640476562111242,178.92853298853785,0.7632256248554325,-3.877250937255809,11/21,
2018-11-22,175.15384615384616,-4.074369367304755,178.91861545988257,0.30960006126834205,-3.7647693060364134,11/22,
2018-11-23,175.25641025641025,-3.507944168584407,178.90861056751467,-0.14425614252001573,-3.652200311104423,11/23,
2018-11-24,175.35897435897436,-3.625183649932813,178.89851831143415,0.08563969747303268,-3.5395439524597805,11/24,
2018-11-25,175.46153846153845,-3.7434097588089568,178.88833869164105,0.3166095287063566,-3.4268002301026,11/25,
2018-11-26,175.56410256410257,-3.8626224952128476,178.8780717081353,0.5486533511801079,-3.3139691440327397,11/26,
2018-11-27,175.66666666666666,-3.9828218591444378,178.86771736091697,0.781771164894125,-3.2010506942503127,11/27,
2018-11-28,175.76923076923077,-4.104007850603737,178.85727564998604,1.0159629698484745,-3.0880448807552625,11/28,
